method,n_samples,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49
0.5*CPI,100,0.028132699443519926,1.0,0.012293131781907718,1.0,-0.0015036239151237085,1.0,-0.034522821912289836,1.0,-0.1979092494654976,1.0,0.0036828012732462723,0.0,-0.009285091129815348,0.0,-0.00026433913957069066,0.0,0.0004168572250512481,0.0,0.00198467956465187,0.0,0.0027130801270041083,0.0,0.0032516484117396383,0.0,0.0239549257994931,0.0,0.007769197963152452,0.0,-0.008694585570782953,0.0,0.005783949125065524,0.0,0.004949188348163824,0.0,0.0021445613343539227,0.0,-0.0011725038909121688,0.0,0.006807132347113498,0.0,-0.0033110809014639253,0.0,-0.010081850421825744,0.0,-0.0011484729405792926,0.0,-0.0031607690486570306,0.0,0.004534396675415331,0.0,-0.002185675080071614,0.0,0.0009751807607389917,0.0,0.0029524348783975807,0.0,0.0047716650188590615,0.0,-0.0013556739688754815,0.0,0.014839682385505482,0.0,0.0026294311600826292,0.0,-0.005925075762144072,0.0,-0.0006008542847076859,0.0,-0.008581368891175112,0.0,0.00820367433411684,0.0,-0.0031347330918001237,0.0,0.005705426962179128,0.0,-0.02384106840984257,0.0,-0.0018376705210607636,0.0,0.001683212297504344,0.0,0.0032297268744376773,0.0,0.0025857173309091763,0.0,-0.002230902278967384,0.0,0.0011309585518035625,0.0,-0.00037986447536442203,0.0,-0.0009637990129568452,0.0,-0.001492803338048132,0.0,0.0006181537290685934,0.0,0.019319431217941663,0.0
0.5*CPI,250,0.0054238413689824405,1.0,0.027127000794294642,1.0,0.028432099160968227,1.0,0.029234699721388813,1.0,0.17077435161444177,1.0,0.003039758857313224,0.0,-0.0019774688144679198,0.0,0.0012210816198024999,0.0,-0.0004865113478348393,0.0,-0.0006687085788494862,0.0,0.002057224234327304,0.0,-0.003140231560003426,0.0,0.004713882303497674,0.0,-0.020578214115379967,0.0,0.021497273176252718,0.0,0.010690602949123829,0.0,0.017493545851853476,0.0,-0.005772250095347542,0.0,0.005927344292347758,0.0,0.0070832876083066765,0.0,-0.003205659786053139,0.0,0.0002700185882625883,0.0,0.007772779370570082,0.0,-0.0037968478868940503,0.0,-0.0023851886735341,0.0,0.001450561054736843,0.0,0.0004303845815768481,0.0,-0.002103738980172354,0.0,0.003201630496620589,0.0,0.0018185158039426552,0.0,0.0021237994618571454,0.0,0.0020822104553676057,0.0,0.008517836628989417,0.0,-0.004356119774520439,0.0,-0.007803408514153287,0.0,0.00931640890265717,0.0,-0.005060495940096721,0.0,0.0019270400367468188,0.0,-0.0007783476153282454,0.0,-0.005268833302234599,0.0,0.0013969736788179699,0.0,0.00899059740064967,0.0,0.0018159432191542368,0.0,0.0014705319919167126,0.0,0.004214145822001636,0.0,-0.0005134049099794202,0.0,0.0015770422692280572,0.0,0.00011479141743209187,0.0,0.00430188500387596,0.0,0.006566772558446621,0.0
0.5*CPI,500,0.046812889128827195,1.0,0.05671344944349721,1.0,0.09644527008022374,1.0,0.30031094423769056,1.0,0.014971183564209789,1.0,-0.005709566390859511,0.0,0.0022449257603068817,0.0,0.0014767520606411288,0.0,-0.0028127316457338125,0.0,0.0036221282758160944,0.0,-0.0017424046347936928,0.0,-0.0024938979898709857,0.0,0.005291791005729851,0.0,-0.00273951374392023,0.0,-0.008168960992758212,0.0,-0.0010708908297870634,0.0,-0.0016960880414824686,0.0,-0.0023192417658665088,0.0,-0.0015456348119605723,0.0,0.0037086420493427363,0.0,-0.08383738630506343,0.0,-0.000403888994212398,0.0,-0.0005615318337428565,0.0,-0.0028698816649473935,0.0,0.000714595045384625,0.0,0.0006757426515909826,0.0,-0.0011237552248506422,0.0,-0.0027309544400775376,0.0,-0.0012952456890057418,0.0,-0.003398682730511915,0.0,-0.0034517242628284706,0.0,-0.0014360573215781436,0.0,-6.966854727807892e-05,0.0,-0.0013419119516593359,0.0,-0.0001853940936388243,0.0,-0.002388167142656994,0.0,0.0034918741206622084,0.0,0.00030228425521083846,0.0,-0.00603665751219995,0.0,0.0010904896067349679,0.0,-0.004084911979208461,0.0,-0.005160325057569581,0.0,0.00390594005554068,0.0,-0.010176871738000748,0.0,-0.007610191566266855,0.0,-0.0004054538233547733,0.0,-0.004190613975576185,0.0,0.004201768106190329,0.0,-0.005536078415053214,0.0,-0.00080236652535981,0.0
0.5*CPI,1000,0.1040413480205904,1.0,0.10271356114608854,1.0,0.11850184273870279,1.0,0.5425445829438159,1.0,0.8029110658183959,1.0,-0.022777572181887917,0.0,0.0008277499222255624,0.0,-2.6644655228391656e-05,0.0,7.361296131191963e-05,0.0,-0.003264568437680304,0.0,0.0010050050187472293,0.0,-0.00036418389726844413,0.0,-0.0007176253746623562,0.0,0.0012069979910286355,0.0,0.0029313163302658873,0.0,0.0002476561479096695,0.0,0.007214120943637492,0.0,0.0026567643521061557,0.0,-0.0006660270503202614,0.0,0.0009144487729839668,0.0,0.00377813454068765,0.0,-0.0004903481950314648,0.0,-0.026179357359287336,0.0,0.0011005806182066147,0.0,-0.0019105828993755125,0.0,0.0013812992545001457,0.0,-0.0005375907762175114,0.0,0.006375284510631185,0.0,-0.00042142019819657595,0.0,0.00023387484390879898,0.0,6.477264437954044e-05,0.0,-0.0003758954789476743,0.0,-0.008256990166844447,0.0,0.0002622000960630366,0.0,-0.0007070627014605924,0.0,-0.00010969589166665017,0.0,-0.001981486137009658,0.0,-0.0016445420574983105,0.0,0.00036451815024340917,0.0,-0.00024752785184589676,0.0,-0.0016997168421083453,0.0,0.00031271857958203864,0.0,0.00111962290952472,0.0,-0.0031513402488492215,0.0,-0.001319816133895535,0.0,-8.20804496539651e-05,0.0,0.004070498954252599,0.0,-0.0003169650970642479,0.0,0.0006341859787059034,0.0,-0.0024233809786318172,0.0
0.5*CPI,2000,0.22168650322372374,1.0,0.131780927656531,1.0,0.2726463303513427,1.0,0.8112091563035981,1.0,0.8114033827088603,1.0,-0.0002579476088704902,0.0,-0.0009609783631457369,0.0,0.0008322716660388307,0.0,-5.061717418841649e-05,0.0,0.0005585019469342423,0.0,0.0010001941794988145,0.0,-0.00031512695538654656,0.0,0.0005370535734433024,0.0,-3.6272113397850525e-05,0.0,0.0007504100242802236,0.0,-0.0008490732136028356,0.0,-0.0005535093797121582,0.0,0.0001373433875924146,0.0,0.0004275530125883442,0.0,-0.0003944419060240567,0.0,-5.4850653736226995e-05,0.0,-2.3735949063907746e-05,0.0,-0.0002788623367311338,0.0,-0.00047221111852474573,0.0,7.416844601815242e-06,0.0,0.0002197243617517719,0.0,0.0006050174620835236,0.0,-0.0005218128758044949,0.0,0.0004769555164992334,0.0,-0.00017996666503949932,0.0,-0.00025122053161419355,0.0,-0.0001077915764013948,0.0,-9.947382359842827e-05,0.0,0.00018325334901864165,0.0,-6.426937226733376e-05,0.0,1.7113422168479886e-05,0.0,0.0004814231880738151,0.0,-0.0001470808403140622,0.0,5.522019872311601e-05,0.0,0.0015921248648232411,0.0,-0.00010954926708389712,0.0,0.0006910364212166509,0.0,-1.3370244463239978e-06,0.0,0.0002957927077761324,0.0,-8.001691473280559e-05,0.0,0.0002531968422502806,0.0,0.0006318635926025884,0.0,-1.0308346149345837e-05,0.0,0.001434436082322521,0.0,6.1450035959143e-05,0.0
0.5*CPI,5000,0.22631839225727535,1.0,0.16621098096487041,1.0,0.43860680986789424,1.0,0.935273985546558,1.0,0.9944523235972406,1.0,-0.0006434940248962323,0.0,-0.0001500714459851532,0.0,0.00027370507825670576,0.0,0.0005998929225955324,0.0,-0.00044263673318045704,0.0,-0.0006566203385380831,0.0,-1.0995118480031096e-05,0.0,-0.00011044797558031061,0.0,-0.0006750086050526793,0.0,0.0004627418471327138,0.0,-5.9237264293771075e-05,0.0,-7.887458695349236e-05,0.0,-7.649049933007579e-05,0.0,-5.331762071547619e-05,0.0,-2.8910929048997502e-05,0.0,0.0005273834724305315,0.0,4.592146685704346e-05,0.0,5.60719307794999e-05,0.0,-2.2857789893651614e-05,0.0,0.0001400658627826873,0.0,0.0006754348208669603,0.0,-0.0011174181060418925,0.0,-0.00038675490301519344,0.0,0.0004010973650596661,0.0,0.0002563289218603937,0.0,0.0019504600612760825,0.0,-0.0007729855932572249,0.0,0.00012835832057070395,0.0,-0.0002119015239023525,0.0,-0.0003431138068503842,0.0,-1.0838680878200169e-05,0.0,4.072453056447323e-05,0.0,-0.0004949435205411495,0.0,0.00029422462976955166,0.0,-0.00020484862436317974,0.0,0.0010601184840568073,0.0,-0.0004885989145884256,0.0,-0.0001870358366936331,0.0,-9.362110777230703e-05,0.0,-0.00016956502106228732,0.0,1.185470810162459e-05,0.0,-0.00027531197108332517,0.0,-0.0004904972787221212,0.0,-0.0003475829330383817,0.0,7.804276727471637e-05,0.0
PFI,100,0.022571965669547556,1.0,0.013375336513133051,1.0,-0.006208091578707942,1.0,-0.0590479797715564,1.0,-0.2050459544573835,1.0,-0.00010584356738174705,0.0,-0.0061045632584926235,0.0,0.0022371282747086774,0.0,-0.005347868721202298,0.0,0.012641420303422857,0.0,0.005350546755922281,0.0,0.0013620677879895293,0.0,0.06347677380860728,0.0,-0.0003000379484754401,0.0,-0.00489539814545048,0.0,0.003810297114470673,0.0,-0.0010842312396643905,0.0,0.002186342314892231,0.0,-0.0032086259531158845,0.0,0.00488897927724663,0.0,-0.001467499205307643,0.0,-0.00403207532998362,0.0,-0.0009487517291191239,0.0,-0.002850766722936049,0.0,0.003063044823207184,0.0,0.0006311408489285686,0.0,-0.004328363596550533,0.0,0.002032487296082186,0.0,-0.0016663718935259197,0.0,0.0073912398547979485,0.0,0.016920102119503344,0.0,0.0020672270710866414,0.0,-0.0072501803071074455,0.0,-0.0007571385574309808,0.0,-0.006194171602690535,0.0,-0.0005715775855741345,0.0,-0.0011899616099000365,0.0,0.006546795001620476,0.0,-0.0011261033983700486,0.0,-0.016057951442720375,0.0,-0.0009127541648437099,0.0,0.002616780507982641,0.0,-0.0044604417610847324,0.0,-0.003447591697285146,0.0,0.002559205264038855,0.0,-0.0006140227890327754,0.0,-0.0022339036204381824,0.0,-0.000542223007313547,0.0,-0.0023084089881402203,0.0,0.013851651019300748,0.0
PFI,250,0.01318633883155429,1.0,0.03291224634237255,1.0,0.0343061258584918,1.0,0.06445742981166336,1.0,0.17964466409629765,1.0,0.004668978518056255,0.0,0.00852848549641938,0.0,0.002497098430686684,0.0,-0.0016179546333330297,0.0,-0.0014531321068684822,0.0,0.004605963943040692,0.0,-0.005331254170252819,0.0,0.005281481118006859,0.0,-0.009313566876916868,0.0,0.015018129278695946,0.0,0.00554360322658054,0.0,0.027125677620135402,0.0,-0.004130788286566434,0.0,-0.001389402430367559,0.0,-0.0029141447572818002,0.0,0.0012255160236160911,0.0,-0.004236523342548093,0.0,0.0006753580377196755,0.0,-0.0012214127905685324,0.0,-0.0034798771613515633,0.0,-0.0011535085277385448,0.0,0.000768572952581037,0.0,0.010492156127760888,0.0,0.007835989260463139,0.0,-0.004251242100893338,0.0,0.0017840145877325853,0.0,0.003794789419653277,0.0,0.011035099074093724,0.0,-0.004552972550190715,0.0,-0.012018358237454452,0.0,0.006643028353172653,0.0,-0.00016190453538977856,0.0,0.002224521277232272,0.0,-0.0033192328432323226,0.0,0.0039608859304751665,0.0,-0.0020944951258390354,0.0,0.007763820914789887,0.0,0.0015912598241638598,0.0,0.0007528765166031626,0.0,0.004018711386450047,0.0,5.811453370885289e-05,0.0,0.007147383593386847,0.0,0.001983372403010053,0.0,0.010619890072554927,0.0,0.0029604114542720605,0.0
PFI,500,0.04893987040533143,1.0,0.06093360717802221,1.0,0.09529883385440852,1.0,0.4153490084063942,1.0,0.3497401040578423,1.0,-0.0057806195286225215,0.0,0.0003717112421937063,0.0,0.001027757719454403,0.0,-0.0026962706088347055,0.0,0.006820914267542166,0.0,-0.0009817438209032137,0.0,-0.0019585239778638908,0.0,0.005013649108143836,0.0,0.003342388075910918,0.0,-0.007810215225998007,0.0,0.0018754046940476776,0.0,-0.0023189101303078274,0.0,-0.0016478682293001867,0.0,-0.0017934310586102953,0.0,-0.000797175011164386,0.0,-0.011129544727965568,0.0,9.146902221046638e-05,0.0,-0.0005531911895770847,0.0,-0.0006239265155123519,0.0,0.0012668389209915532,0.0,-0.0013338359473504813,0.0,0.00010890722389844676,0.0,-0.00278466095858132,0.0,0.0037247788987573305,0.0,-0.0001779506868455627,0.0,-0.0023295348007184025,0.0,0.005438895548213196,0.0,0.0030080706207356034,0.0,0.0005986497095720189,0.0,0.0030344601052127995,0.0,0.001964749111150299,0.0,-0.003079636615939796,0.0,0.0036066504213947415,0.0,-0.008455472116032148,0.0,-0.0002734070955323631,0.0,-0.00439407955988913,0.0,-0.005758609471043785,0.0,0.0013886035605126246,0.0,-0.0069890823752796205,0.0,-0.0028469948608595974,0.0,0.005530135719514329,0.0,-0.0035782411335301134,0.0,0.0007599934102517913,0.0,-0.002163298106034661,0.0,-0.0007637529107773489,0.0
PFI,1000,0.1147545220881292,1.0,0.13517990970187066,1.0,0.1549275523851268,1.0,0.8377117889279384,1.0,0.9704577119087963,1.0,-0.018197549465289287,0.0,0.003482563946236139,0.0,0.0010919205285546685,0.0,0.0023977204334870716,0.0,-0.0013910827519103552,0.0,-0.0010581323707086199,0.0,-0.0013608354421408286,0.0,-8.10391298600166e-06,0.0,0.0007041621050858371,0.0,0.0031044482808042506,0.0,-0.00013062148974452015,0.0,0.0030985588420757715,0.0,-0.0028104037394249826,0.0,-0.0008653299763259348,0.0,0.0018373755879175224,0.0,0.004123936708879894,0.0,0.0013474256429895082,0.0,-0.02693852750324477,0.0,0.00043950654131652556,0.0,-0.001821691110912349,0.0,-0.0008265601950663282,0.0,0.002220242695147201,0.0,0.007000720872867072,0.0,-0.0004564497271386525,0.0,-0.0006635460370505442,0.0,9.248771959380342e-05,0.0,5.626637473765683e-05,0.0,-0.006502237574922631,0.0,0.0007782573853665209,0.0,-0.002379655640248446,0.0,0.0008774074271422627,0.0,-0.0023160601003100467,0.0,0.002656466276071523,0.0,0.0008800240428810113,0.0,9.11270953105614e-05,0.0,-0.0013719729690737648,0.0,0.0009139787340695094,0.0,0.003586788476882319,0.0,-0.0032041288366178033,0.0,-0.003195255907153749,0.0,0.006771411244522518,0.0,0.0033957452270796384,0.0,-0.0022469399864781803,0.0,-0.0001922325305683259,0.0,-0.006092235890463593,0.0
