method,corr,imp_V0,pval0,imp_V1,pval1,imp_V2,pval2,imp_V3,pval3,imp_V4,pval4,imp_V5,pval5,imp_V6,pval6,imp_V7,pval7,imp_V8,pval8,tr_time
LOCO-W,0.0,0.3321749396724025,0.0,-0.1518158295203902,0.9999999945518071,-5.440276517020665,1.0,0.48839782257153674,0.0,-0.7313514539653939,1.0,0.1571578569479484,0.0,0.43535218373152446,0.0,-0.045216116230747436,0.9983280883067731,-0.030037117090711735,0.9359199534501793,62.39476442337036
LOCO-W,0.3,0.42743384519474087,0.0,-0.0026749666434223063,0.5776244584881661,-0.7787051775925858,1.0,1.3430531797517966,0.0,-0.16136066897342755,1.0,0.2306010362279374,0.0,-1.5558933827896642,1.0,0.14779526878564414,1.1102230246251565e-15,-1.860615677270798,1.0,61.333948373794556
LOCO-W,0.6,1.3912068512142677,0.0,-0.7708462873682942,1.0,-12.649731441944432,1.0,0.48177357941596655,0.0,0.032863998645857775,0.01947134873001788,0.1935762067631838,3.1506067821318595e-07,0.8542197950039454,0.0,0.18907899948024487,0.0,0.14296098580436972,6.973088773065683e-12,61.783878564834595
LOCO-W,0.9,-1.7181326082354722,1.0,-0.019221858527916982,0.8943146552659667,0.21266816200818497,0.0,-0.17772063525831616,1.0,0.13934546520134306,0.007491507709114664,3.58338020924081,0.0,-1.7912527821920265,1.0,0.025150256734578876,0.04207110726902097,0.31068479596610327,0.0,57.922057151794434
CPI,0.0,0.25581948516002473,1.2231604184527841e-96,0.045465717312304976,2.1496646251366305e-29,0.002797927483853657,0.009924500358866075,0.0018041228040963087,4.719249125849309e-06,28.074949663345766,0.06650038099929918,0.46774684752118056,0.12901552331041533,0.009154836940163391,8.54437709335074e-54,0.0026437099991669655,8.705149054674046e-36,0.0003266384475442141,0.24203252378479667,44.19513773918152
CPI,0.3,0.25895944434439505,1.0130281224000535e-119,0.010265778489748967,0.0040446619501242525,0.004419469304766166,1.4931622749237272e-06,0.00329399600513397,3.1590439495571504e-11,0.001188730306596164,0.2008874674395899,0.09960600477563869,0.11054828781506837,0.019795740084057933,2.3066527303595074e-80,0.003588031318392415,1.2078549198855379e-49,3.388723932729043e-05,0.48503894176323514,33.39111375808716
CPI,0.6,0.25196015009591033,1.4957432230841853e-121,0.002051380941552494,0.07059556886914939,0.005839553566932554,3.702885098654685e-05,0.002439430998421477,2.6794140232837284e-09,-0.000789951471696082,0.7708028551283603,0.12602198361754025,0.13798378607780692,0.015307171748820958,1.457722932729962e-69,0.0008687941226210305,2.1591202576888245e-06,-4.5843127062183964e-05,0.5230984211211903,33.502365827560425
CPI,0.9,0.28038944416180483,6.2195418408718396e-127,0.01729292161823054,1.1091179120034182e-09,0.006793438484403058,1.8583700882730394e-07,0.005330309660676824,1.9309917001741405e-11,0.00014783975074733613,0.33223185004299594,0.0641381453607564,0.15738102466316917,0.007233957557780002,6.464632087628888e-29,0.0014491708386168423,9.113833053061377e-06,-4.059965153402345e-05,0.5856935563687349,33.216233015060425
CPI_sqrt,0.0,0.25581948516002473,1.360352144212539e-21,0.045465717312304976,0.007749470358767364,0.002797927483853657,0.43026137329482084,0.0018041228040963087,0.45254111541524183,28.074949663345766,0.06665315209422078,0.46774684752118056,0.13737800045792653,0.009154836940163391,0.275022947594448,0.0026437099991669655,0.4297488427618309,0.0003266384475442141,0.4914215427483395,41.39105153083801
CPI_sqrt,0.3,0.25895944434439505,6.82504588222999e-24,0.010265778489748967,0.29048773012122664,0.004419469304766166,0.3889478790288817,0.00329399600513397,0.4143634785520811,0.001188730306596164,0.4706442964175528,0.09960600477563869,0.15005211463877188,0.019795740084057933,0.10464808267055309,0.003588031318392415,0.40526009518333433,3.388723932729043e-05,0.49913482693856787,33.86231851577759
CPI_sqrt,0.6,0.25196015009591033,2.36065328733001e-23,0.002051380941552494,0.44935797478606815,0.005839553566932554,0.3592158802270024,0.002439430998421477,0.4359993726755266,-0.000789951471696082,0.5199530117654719,0.12602198361754025,0.16691582998406518,0.015307171748820958,0.16312542646620898,0.0008687941226210305,0.4767693867753354,-4.5843127062183964e-05,0.5011788724261479,33.50823712348938
CPI_sqrt,0.9,0.28038944416180483,1.390679839406815e-26,0.01729292161823054,0.16310277057138184,0.006793438484403058,0.3361361379942073,0.005330309660676824,0.3657049113130451,0.00014783975074733613,0.4960846055570175,0.0641381453607564,0.20702139854500518,0.007233957557780002,0.3189906503481196,0.0014491708386168423,0.461671798906642,-4.059965153402345e-05,0.5010863136944137,33.2959098815918
